profile_id,name,gender,age,country_iso2,country,city,state_province,latitude,longitude,occupation,education,height_cm,religion,languages,interests,bio,verification_status,premium_status,last_active_at
f8bf589b06476d3b,Kinsey,female,29,IO,British Indian Ocean Territory,Cardiff,WLS,51.48,-3.18,Hydrologist,Universidade Lúrio,168,Ordo Aurum Solis,Javanese|Old Irish,Judo|Canoeing|Cycling|Kayaking,"Usually planning my week around judo, quiet staycations, and time with people I care about. I appreciate honesty, laughter, and relationships that grow with patience.",verified,standard,2026-06-20T11:57:55.558Z
b82137ce23c6c559,Zair,male,36,ST,São Tomé and Príncipe,Água Izé,02,0.21953,6.72782,Orderly,Kyungpook National University,170,"Yoruba Mythology (Nigeria, Benin)",Tongan|Tagalog|Slave,Canoeing|Lacrosse|Boxing|Skiing,"I work in orderly and make time for canoeing, lacrosse, and good conversation. Here to meet someone intentional, kind, and ready for a serious relationship.",pending,standard,2026-05-16T17:50:32.956Z
c3548cc485b18c89,Zayne,male,46,UG,Uganda,Nakaloke,E,1.15,34.15,Roustabout,Salem University,196,KoshintŌ,Irish|Bambara|Tumbuka,Aikido|Golf|Scrabble|Lacrosse|Baseball|Football,"Quietly ambitious, roustabout, and happiest around aikido, golf, and road trips. Looking for a lasting partnership with someone who values shared purpose and honesty.",verified,standard,2026-06-02T17:31:06.336Z
01eaad4220bfd074,Harun,male,40,GT,Guatemala,La Gomera,06,14.08213,-91.05383,Microbiologist,International University of Management,177,Thai Dhammayuttika Nikaya,Central Kurdish,Lacrosse|Surfing|Basketball|Karate,"I work in microbiologist and make time for lacrosse, surfing, and good conversation. Here to meet someone intentional, kind, and ready for a calm, loyal kind of love.",verified,standard,2026-05-31T00:36:50.878Z
8af19807753d8eec,Zay,male,41,TC,Turks and Caicos Islands,Cockburn Town,00,21.46122,-71.14188,Rolling Machine Tender,Community College of Beaver County,162,Thai Forest Tradition,Aymara,Scrabble|Canoeing|Swimming|Skiing|Snowboarding|Taekwondo,"Usually planning my week around scrabble, city breaks, and time with people I care about. I appreciate laughter, meaningful conversations, and relationships that grow with patience.",verified,standard,2026-06-18T18:11:21.670Z
ac82b31d3f32316e,Panagiotis,male,39,CY,Cyprus,Géri,04,35.1056,33.41977,Correspondent,Universitas Mahasaraswati Denpasar,167,Mandaeism,Taita|Urdu,Hiking|Surfing|Climbing|Skiing|Canoeing,"Usually planning my week around hiking, coastal weekends, and time with people I care about. I appreciate emotional maturity, steady communication, and relationships that grow with patience.",verified,standard,2026-05-17T07:37:18.044Z
ed8f0b46ce9a97b7,Islande,female,34,HT,Haiti,Anse à Galets,11,18.83449,-72.86644,Clinical Psychologist,Adigrat University,160,JŌDo-ShŪ,Rajasthani|Ottoman Turkish|Syriac,Basketball|Taekwondo|Scrabble|Running|Baseball,"Quietly ambitious, clinical psychologist, and happiest around basketball, taekwondo, and city breaks. Looking for a thoughtful connection with someone who values shared purpose and steady communication.",verified,standard,2026-05-22T01:23:28.374Z
1a3d767ae1c0f93d,Manua,male,33,PF,French Polynesia,Afaahiti,01,-17.74395,-149.32444,Tool Sharpener,Universidad de San Carlos de Guatemala,184,Miwok,Ingrian|Bashkir|Zuni,Judo|Swimming|Skiing|Scrabble|Surfing,"Curious traveler, tool sharpener, and happiest around judo, swimming, and quiet staycations. Looking for a lasting partnership with someone who values laughter and shared purpose.",verified,premium,2026-06-17T20:02:05.417Z
1e8dc6b3b0add627,Asmita,female,53,UM,United States Minor Outlying Islands,Çorlu,59,41.16069,27.80093,Transportation Worker,Roehampton University of Surrey,160,Akamba Mythology (East Kenya),Teso,Basketball|Hiking|Boxing|Climbing|Sailing,"Usually planning my week around basketball, new restaurants, and time with people I care about. I appreciate honesty, laughter, and relationships that grow with patience.",verified,standard,2026-05-17T02:27:16.495Z
7e7c3f07e82682ff,NaÏM,male,25,MA,Morocco,El Aïoun,02,34.58319,-2.50612,Tool Maker,University of Redlands,197,The Aquarian Church,Colognian|Ingrian|Gan Chinese,Running|Cycling|Scrabble|Snowboarding|Hiking,"Usually planning my week around running, cultural festivals, and time with people I care about. I appreciate emotional maturity, shared purpose, and relationships that grow with patience.",pending,standard,2026-06-17T01:14:30.604Z
f1eb9255d3730ecd,Xaviera,female,34,CX,Christmas Island,Flying Fish Cove,00,-10.42172,105.67912,Aircraft Mechanic,Central America Health Sciences University (Belize Medical College),169,Quakerism,Goan Konkani|Norwegian,Kayaking|Karate|Baseball|Lacrosse|Running|Surfing,"Usually planning my week around kayaking, city breaks, and time with people I care about. I appreciate steady communication, meaningful conversations, and relationships that grow with patience.",verified,standard,2026-05-22T16:32:26.671Z
853f4866aa15b7ed,Julieta,female,47,CL,Chile,Pichilemu,08,-34.38333,-72,Family Therapist,St. Petersburg State Mountain Institut,166,Ghair Muqallidism,Duala,Lacrosse|Tennis|Folk|Snowboarding|Football,"Weekend explorer, family therapist, and happiest around lacrosse, tennis, and new restaurants. Looking for a calm, loyal kind of love with someone who values faithfulness and emotional maturity.",verified,standard,2026-06-22T23:39:56.003Z
b4d92afe8d516e14,Ashraf,male,35,CR,Costa Rica,Guápiles,06,10.21682,-83.78483,Agricultural Engineer,Mutesa 1 Royal University,190,SthĀNakavĀSĪ,Basque,Running|Tennis|Scrabble|Karate,"I work in agricultural engineer and make time for running, tennis, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,premium,2026-06-19T19:05:10.798Z
0a4a90c36f801660,Khia,female,36,IQ,Iraq,Abū Ghurayb,07,33.30563,44.18477,Secondary School Teacher,Allen University,161,Jewish Renewal,Judeo-Persian|Serbian,Swimming|Running|Scrabble|Aikido,"I work in secondary school teacher and make time for swimming, running, and good conversation. Here to meet someone intentional, kind, and ready for a serious relationship.",verified,standard,2026-06-22T01:23:23.192Z
f14fc84110a087bc,Aleksandar,male,50,MK,North Macedonia,Brvenica,12,41.96707,20.98091,Dragline Operator,"City St George's, University of London (II)",175,Sami Religion (Including The Noaidi),Skolt Sami|Bakhtiari|Bashkir,Hiking|Tennis|Baseball|Volleyball,"Kind-hearted creative, dragline operator, and happiest around hiking, tennis, and national parks. Looking for a serious relationship with someone who values emotional maturity and meaningful conversations.",verified,standard,2026-05-26T00:18:15.247Z
96e51026dbc53654,Jack,male,47,CA,Canada,Burlington,08,43.38621,-79.83713,Bartender,Sylhet Agricultural University,178,Unitarianism,Gujarati,Cycling|Golf|Karate|Kayaking,"Usually planning my week around cycling, coastal weekends, and time with people I care about. I appreciate laughter, faithfulness, and relationships that grow with patience.",pending,standard,2026-05-13T19:46:31.900Z
ea35c5240c6c3cc6,Olivia,female,24,AU,Australia,Dandenong,07,-37.98333,145.2,Shaper,Osaka Electro-Communication University,182,Shinmeiaishinkai,British English|Komi-Permyak|Ladino,Climbing|Cycling|Snowboarding|Golf,"Usually planning my week around climbing, road trips, and time with people I care about. I appreciate shared purpose, steady communication, and relationships that grow with patience.",verified,standard,2026-05-20T01:17:37.704Z
0a29bd7344e09690,Emma,female,40,LI,Liechtenstein,Triesenberg,10,47.11815,9.54197,English Language Teacher,Northwest Polytechnical University Xi'an,158,Blue Star Wicca,Batak Toba,Skiing|Hiking|Climbing|Tennis|Canoeing|Judo,"I work in english language teacher and make time for skiing, hiking, and good conversation. Here to meet someone intentional, kind, and ready for a serious relationship.",pending,premium,2026-06-13T07:49:43.611Z
c381dc3384322047,Isabella,female,30,VE,Venezuela,San Juan de los Morros,12,9.91246,-67.35398,Scout Leader,Massasoit Community College,170,Progressive Judaism,Arawak,Cycling|Skiing|Baseball|Basketball|Hiking|Judo,"Usually planning my week around cycling, national parks, and time with people I care about. I appreciate faithfulness, emotional maturity, and relationships that grow with patience.",verified,standard,2026-06-26T03:42:23.470Z
564adb567023e326,Ioane,male,40,PF,French Polynesia,Afaahiti,01,-17.74395,-149.32444,Copy Marker,Gifu Shotoku Gakuen University,185,Algard Wicca,Bulu,Scrabble|Cycling|Volleyball|Basketball|Snowboarding|Running,"Usually planning my week around scrabble, road trips, and time with people I care about. I appreciate kindness, faithfulness, and relationships that grow with patience.",verified,premium,2026-06-07T22:28:31.546Z
de538348b1ef7903,Luca,male,25,LU,Luxembourg,Grevenmacher,GR,49.67751,6.44022,Real Estate Broker,Jeonju National University of Education,173,Bangladeshi Sangharaj Nikaya,Central Kurdish|Nuer,Golf|Basketball|Kayaking|Scrabble,"Family-oriented professional, real estate broker, and happiest around golf, basketball, and road trips. Looking for a serious relationship with someone who values meaningful conversations and steady communication.",pending,standard,2026-06-25T08:45:44.613Z
ace2aaa970afa197,Reem,female,28,EG,Egypt,Al Maḩallah al Kubrá,05,30.97063,31.1669,Food Scientist,Universidad Autónoma de Nuevo León,169,Moorish Science Temple Of America,Gujarati|Haida|Yao,Cycling|Scrabble|Climbing|Canoeing|Kayaking,"Family-oriented professional, food scientist, and happiest around cycling, scrabble, and coastal weekends. Looking for a serious relationship with someone who values steady communication and meaningful conversations.",pending,standard,2026-06-10T01:19:46.137Z
9f63387b15ee3109,Shad,male,24,BL,Saint Barthélemy,Gustavia,00,17.89618,-62.84978,Surgical Technologist,Sabanci University,178,Tenrikyo,Seneca,Taekwondo|Scrabble|Basketball|Football|Karate,"I work in surgical technologist and make time for taekwondo, scrabble, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,standard,2026-06-19T09:27:54.638Z
3c40d64574fd6895,Van,female,30,AS,American Samoa,Pago Pago,010,-14.27806,-170.7025,Dentist,British Royal University,165,Plurationalism,Chagatai|Beja,Canoeing|Baseball|Scrabble|Running|Folk,"Family-oriented professional, dentist, and happiest around canoeing, baseball, and national parks. Looking for someone ready to build intentionally with someone who values steady communication and shared purpose.",verified,standard,2026-06-01T13:18:23.879Z
782765b1c27cc95c,CÉSar,male,51,PY,Paraguay,San José de los Arroyos,04,-25.5331,-56.73233,Milling Machine Setter,Fachhochschule Wiesbaden,187,Moravians,Luiseno|Jutish|European Portuguese,Boxing|Surfing|Skiing|Basketball|Taekwondo|Running,"Usually planning my week around boxing, road trips, and time with people I care about. I appreciate shared purpose, kindness, and relationships that grow with patience.",verified,standard,2026-05-25T15:40:37.620Z
a9ff76f41df0efcc,Flint,male,49,SD,Sudan,Ad Dabbah,43,18.05,30.95,Order Filler,"Escuela de Policia ""General Santander""",168,Mandaean Nasaraean Sabeans,Wu Chinese|Tornedalen Finnish,Karate|Taekwondo|Climbing|Running|Basketball,"Kind-hearted creative, order filler, and happiest around karate, taekwondo, and cultural festivals. Looking for someone ready to build intentionally with someone who values emotional maturity and meaningful conversations.",verified,standard,2026-06-07T16:36:50.489Z
b7b529ada2123e23,Noah,male,21,MT,Malta,Fgura,08,35.87028,14.51333,Farm Equipment Mechanic,Hebei Academy of Fine Art,176,"Zhengyi Dao (""Way Of The Right Oneness"")",Tok Pisin|Achinese|Soga,Folk|Basketball|Golf|Boxing,"Usually planning my week around folk, new restaurants, and time with people I care about. I appreciate meaningful conversations, laughter, and relationships that grow with patience.",verified,standard,2026-05-28T06:48:58.671Z
8792b09a38e18bc1,Annalie,female,32,FJ,Fiji,Ahau,04,-12.5,177.05,Scaler,Guangzhou Academy of Fine Art,154,Panth Of Kanji Swami,Riffian,Swimming|Karate|Running|Judo,"Curious traveler, scaler, and happiest around swimming, karate, and city breaks. Looking for a relationship rooted in trust with someone who values emotional maturity and faithfulness.",verified,standard,2026-06-15T22:28:37.378Z
c60ae82e43bc8c88,Sem,male,34,NL,Netherlands,Best,06,51.5075,5.39028,Instructional Coordinator,Holar University College,184,Russian Orthodox,Makonde|Tajik|Awadhi,Aikido|Basketball|Swimming|Golf,"Usually planning my week around aikido, new restaurants, and time with people I care about. I appreciate kindness, shared purpose, and relationships that grow with patience.",verified,standard,2026-06-06T14:14:13.148Z
2275af888529772f,Amelia,female,35,AL,Albania,Velabisht,40,40.70167,19.93222,Psychologist,Zhejiang Normal University,177,Zenarchy (Kerry Wendell Thornley),Kashmiri,Taekwondo|Running|Judo|Scrabble,"Usually planning my week around taekwondo, quiet staycations, and time with people I care about. I appreciate shared purpose, kindness, and relationships that grow with patience.",verified,standard,2026-05-24T07:19:21.604Z
12fdced8c9c0e63a,Breece,male,34,DJ,Djibouti,Ali Sabih,01,11.15583,42.7125,Claims Investigator,Jiwaji University,169,Orthodox Judaism,Rusyn|Washo,Swimming|Basketball|Cycling|Skiing,"Usually planning my week around swimming, city breaks, and time with people I care about. I appreciate faithfulness, steady communication, and relationships that grow with patience.",verified,standard,2026-06-18T14:55:26.674Z
3bec912c8d1ceafe,Matas,male,54,BJ,Benin,Abomey-Calavi,09,6.44852,2.35566,Animator,East Tennessee State University,169,đạO BỬU SƠN KỲ HƯơNg,Marwari|Dogri,Taekwondo|Scrabble|Running|Sailing,"Usually planning my week around taekwondo, new restaurants, and time with people I care about. I appreciate laughter, honesty, and relationships that grow with patience.",pending,standard,2026-06-26T05:18:52.810Z
ea436f8a1d66aa3c,Elizabeth,female,47,PY,Paraguay,Caacupé,08,-25.38575,-57.14217,Data Entry Keyer,Sakushin Gakuin University,177,Daejongism,Mentawai,Taekwondo|Running|Tennis|Swimming,"Curious traveler, data entry keyer, and happiest around taekwondo, running, and quiet staycations. Looking for a calm, loyal kind of love with someone who values kindness and laughter.",pending,standard,2026-05-30T12:17:18.102Z
d56035c84b8fc062,Robet,male,50,SL,Sierra Leone,Lunsar,02,8.68439,-12.53499,Adhesive Bonding Machine Tender,University of Illinois Urbana-Champaign,178,United Submitters International,Belarusian|Delaware|Tswana,Scrabble|Judo|Sailing|Cycling,"Usually planning my week around scrabble, coastal weekends, and time with people I care about. I appreciate kindness, faithfulness, and relationships that grow with patience.",verified,standard,2026-06-05T18:32:22.117Z
cd630eaf54acb6ac,Aria,female,53,JM,Jamaica,May Pen,01,17.96454,-77.24515,Flight Attendant,National Taipei Teachers College,164,Anglo-Saxon Religion,Muslim Tat,Snowboarding|Basketball|Taekwondo|Surfing,"Usually planning my week around snowboarding, coastal weekends, and time with people I care about. I appreciate honesty, shared purpose, and relationships that grow with patience.",verified,standard,2026-06-25T00:02:36.323Z
05f570c560f221ab,Thiago,male,40,PE,Peru,San Francisco De Borja,15,-12.08911,-76.99876,Social Worker,Howard Community College,196,Sun Dance,Arabic|Bulu|Basque,Basketball|Hiking|Karate|Snowboarding,"Grounded optimist, social worker, and happiest around basketball, hiking, and city breaks. Looking for a thoughtful connection with someone who values steady communication and faithfulness.",verified,standard,2026-06-20T00:22:44.867Z
95ab9ed49b94c424,Jevon,male,43,GH,Ghana,Japekrom,13,7.5758,-2.78516,Roustabout,Royal University of Fine Arts,182,Shakers,VÕRo|Walser,Golf|Judo|Hiking|Volleyball|Skiing|Boxing,"Usually planning my week around golf, national parks, and time with people I care about. I appreciate laughter, shared purpose, and relationships that grow with patience.",verified,standard,2026-05-14T15:47:09.163Z
89d409d4559d1c26,Parrish,male,25,SO,Somalia,Beled Hawo,06,3.9284,41.87997,Tire Changer,Instituto Politécnico de Castelo Branco,181,Bambuti (Pygmy) Mythology (Congo),Gusii|Ancient Greek|Friulian,Football|Aikido|Folk|Sailing|Climbing|Baseball,"Usually planning my week around football, quiet staycations, and time with people I care about. I appreciate emotional maturity, shared purpose, and relationships that grow with patience.",verified,standard,2026-06-21T10:12:05.932Z
e098f8b521bdd73f,Aisha,female,38,KW,Kuwait,Salwá,08,29.29583,48.07861,Communications Equipment Operator,Korea Baptist Theological University and Seminary,174,Soka Gakkai,Azerbaijani|Brazilian Portuguese|Amharic,Baseball|Snowboarding|Aikido|Surfing,"Quietly ambitious, communications equipment operator, and happiest around baseball, snowboarding, and new restaurants. Looking for a lasting partnership with someone who values kindness and shared purpose.",verified,standard,2026-06-05T04:32:26.806Z
7cdb38442f41521c,Marquan,male,27,CG,Congo,Loudima,01,-4.11616,13.06755,Real Estate Broker,Moberly Area Community College,187,Gardnerian Wicca,Turkmen|Guarani|Malagasy,Canoeing|Surfing|Scrabble|Judo,"Usually planning my week around canoeing, new restaurants, and time with people I care about. I appreciate shared purpose, steady communication, and relationships that grow with patience.",verified,standard,2026-05-18T08:37:40.500Z
523cc9ce013d5c6a,Santiago,male,21,PE,Peru,Jauja,12,-11.77584,-75.49656,Detective,Kwangju Women's University,169,Orthodox Judaism,Catalan|Mingrelian,Running|Basketball|Scrabble|Football,"I work in detective and make time for running, basketball, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",pending,standard,2026-06-08T07:18:00.507Z
fc51a5a3ff93048c,Yatziry,female,32,AI,Anguilla,Stoney Ground,11205443,18.22026,-63.04607,Loan Officer,Koç University,171,Chaldean Mythology,Central Kurdish|Ngiemboon|British English,Volleyball|Basketball|Sailing|Hiking|Running,"Coffee lover, loan officer, and happiest around volleyball, basketball, and city breaks. Looking for a calm, loyal kind of love with someone who values shared purpose and laughter.",pending,premium,2026-06-15T17:04:51.068Z
2edfa666f479a299,Jakub,male,43,SK,Slovakia,Sereď,07,48.29117,17.73331,Layout Worker,Central Institute of Fisheries Education,186,Plurationalism,Serbian|Hungarian|Low German,Karate|Hiking|Boxing|Scrabble,"I work in layout worker and make time for karate, hiking, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,standard,2026-05-14T22:33:35.291Z
d42430a4f96023e5,Ambre,female,44,FR,France,Marseille 13,93,43.31856,5.40836,Religious Activities Director,Abylai Khan University,152,Isoko Mythology (Nigeria),Cajun French,Surfing|Skiing|Hiking|Taekwondo,"Kind-hearted creative, religious activities director, and happiest around surfing, skiing, and national parks. Looking for a calm, loyal kind of love with someone who values meaningful conversations and emotional maturity.",verified,standard,2026-05-24T11:05:18.060Z
90451d7bcf0471de,Somchai,male,42,TH,Thailand,Narathiwat,31,6.42639,101.82308,Marble Setter,Norfolk State University,183,Aztec Mythology,Asu,Scrabble|Folk|Boxing|Football,"Active and easygoing, marble setter, and happiest around scrabble, folk, and new restaurants. Looking for a serious relationship with someone who values laughter and honesty.",verified,standard,2026-06-05T03:36:57.210Z
4a7f93e8ccd1c190,Aviyana,female,46,IO,British Indian Ocean Territory,Torreperogil,51,38.0354,-3.28998,Traffic Technician,Northwest A&F University,173,Ashtanga Yoga,Ao Naga,Swimming|Football|Climbing|Cycling|Tennis|Golf,"Curious traveler, traffic technician, and happiest around swimming, football, and national parks. Looking for someone ready to build intentionally with someone who values steady communication and laughter.",verified,standard,2026-06-22T09:09:59.365Z
19bd480d22d8ff82,Nile,female,54,KN,Saint Kitts and Nevis,Newcastle,05,17.2,-62.58333,Computer Support Specialist,Chung-Ang University,154,Members Church Of God International,Abkhazian|Sukuma|Vai,Sailing|Baseball|Aikido|Skiing|Scrabble,"Curious traveler, computer support specialist, and happiest around sailing, baseball, and cultural festivals. Looking for a calm, loyal kind of love with someone who values faithfulness and steady communication.",verified,standard,2026-06-07T16:30:10.903Z
a1df436c9e4b1507,Yehoshua,male,32,GD,Grenada,Hillsborough,10,12.48292,-61.45597,Radiation Therapist,Dohto University,183,Gaelic Mythology,Pahlavi|Jutish,Canoeing|Lacrosse|Skiing|Scrabble|Taekwondo,"Usually planning my week around canoeing, national parks, and time with people I care about. I appreciate honesty, kindness, and relationships that grow with patience.",verified,standard,2026-06-25T12:18:23.183Z
98ac7b5e53b3606c,Eithan,male,37,FM,Micronesia,Tofol,01,5.32479,163.00781,History Teacher,University of Paisley,189,Inuit Mythology,Tok Pisin|Sukuma,Running|Judo|Scrabble|Skiing,"Grounded optimist, history teacher, and happiest around running, judo, and coastal weekends. Looking for a relationship rooted in trust with someone who values laughter and kindness.",verified,premium,2026-06-08T17:40:53.188Z
826d2170b58237ba,Diego Alejandro,male,28,VE,Venezuela,Altagracia de Orituco,12,9.86005,-66.38139,Postal Service Mail Processor,"Universidad Interamericana de Puerto Rico, San Germán",191,Choctaw Mythology,Crimean Turkish|Catalan,Judo|Volleyball|Swimming|Hiking|Skiing|Scrabble,"I work in postal service mail processor and make time for judo, volleyball, and good conversation. Here to meet someone intentional, kind, and ready for a thoughtful connection.",verified,standard,2026-05-23T05:06:33.092Z
f5179264abe4cfb0,Nari,female,35,TT,Trinidad and Tobago,Petit Valley,DMN,10.69974,-61.54717,Streetcar Operator,National Park College,178,Moai,Classical Syriac,Aikido|Climbing|Surfing|Karate,"Kind-hearted creative, streetcar operator, and happiest around aikido, climbing, and cultural festivals. Looking for a lasting partnership with someone who values meaningful conversations and shared purpose.",pending,standard,2026-05-31T17:43:12.582Z
9c0de69265aaed63,Musa,male,22,MQ,Martinique,Les Trois-Îlets,MQ,14.53912,-61.03354,Hand Packer,Universitas Cenderawasih,168,Daesun Jinrihoe,Colognian,Skiing|Judo|Boxing|Sailing|Kayaking|Climbing,"I work in hand packer and make time for skiing, judo, and good conversation. Here to meet someone intentional, kind, and ready for a relationship rooted in trust.",verified,standard,2026-05-27T13:48:02.509Z
1c917901437fb3af,Abbygail,female,21,VN,Vietnam,Thành phố Sông Công,19,21.4772,105.84137,Nursing Instructor,Tomsk State University of Control Systems and Radioelectronics,154,Anglo-Saxon Religion,GwichʼIn,Surfing|Karate|Running|Lacrosse|Volleyball,"Grounded optimist, nursing instructor, and happiest around surfing, karate, and coastal weekends. Looking for someone ready to build intentionally with someone who values steady communication and emotional maturity.",verified,standard,2026-06-26T05:20:26.417Z
ba43424dcd18ade6,Jarrod,male,39,MF,Saint Martin,Grand-Case,00,18.10476,-63.05358,Model,Fukuoka Women's University,181,đạO DỪA,Mossi,Climbing|Sailing|Judo|Baseball|Karate,"Usually planning my week around climbing, coastal weekends, and time with people I care about. I appreciate honesty, meaningful conversations, and relationships that grow with patience.",verified,standard,2026-05-23T04:03:12.372Z
68fb25bd1066c703,Kaedence,female,26,TM,Turkmenistan,Babadaýhan,01,37.68887,60.39372,Coatroom Attendant,Allen University,174,Some Forms Of Freethought (E.G. North Texas Church Of Freethought),Maltese,Swimming|Scrabble|Karate|Basketball|Football,"I work in coatroom attendant and make time for swimming, scrabble, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,premium,2026-06-26T01:14:21.518Z
0c79fb5e84e0defe,Anil,male,40,GH,Ghana,Mpraeso,05,6.59321,-0.73462,Travel Clerk,Sevastopol National Technical University,185,Orthodox BahÁ'í Faith,Kikuyu|Old High German,Basketball|Scrabble|Karate|Hiking,"Family-oriented professional, travel clerk, and happiest around basketball, scrabble, and city breaks. Looking for a serious relationship with someone who values laughter and steady communication.",verified,standard,2026-06-23T08:47:11.319Z
d90657c22a7bcc06,Davud,male,48,BA,Bosnia and Herzegovina,Derventa,02,44.97839,17.90779,Sociology Teacher,Erzincan Binali Yildirim University,186,Progressive Judaism,Kabyle|Seri,Scrabble|Sailing|Surfing|Golf|Basketball,"Curious traveler, sociology teacher, and happiest around scrabble, sailing, and road trips. Looking for someone ready to build intentionally with someone who values emotional maturity and kindness.",verified,premium,2026-05-27T10:49:30.461Z
6efcf8e2af85fda7,Lia,female,31,NA,Namibia,Usakos,29,-22.00219,15.58601,Financial Analyst,Gangdara Institute Of Science & Technology,175,Jehovah'S Witnesses,Galician,Running|Surfing|Cycling|Scrabble,"I work in financial analyst and make time for running, surfing, and good conversation. Here to meet someone intentional, kind, and ready for a thoughtful connection.",verified,standard,2026-06-18T05:26:32.401Z
1eae95735788aa1b,Yasser,male,43,HM,Heard Island and McDonald Islands,Mount Cook,G2,-41.30151,174.77476,Typist,University Institute of Naval Studies,185,Basilideans,VolapÜK|Gothic|Maltese,Climbing|Cycling|Judo|Volleyball|Scrabble|Football,"Family-oriented professional, typist, and happiest around climbing, cycling, and road trips. Looking for a calm, loyal kind of love with someone who values shared purpose and meaningful conversations.",verified,standard,2026-06-09T20:54:12.205Z
d2dfc7b47a929a7a,Royale,female,27,MZ,Mozambique,Massinga,03,-23.32917,35.38139,Auto Damage Insurance Appraiser,William Howard Taft University,159,Inuit Mythology,Yapese|Nuer|Venetian,Lacrosse|Running|Sailing|Tennis|Football|Volleyball,"Usually planning my week around lacrosse, national parks, and time with people I care about. I appreciate laughter, kindness, and relationships that grow with patience.",verified,standard,2026-06-24T19:54:47.795Z
f548b0745096ab79,Monte,male,53,AM,Armenia,Nor Hachn,05,40.30296,44.58314,Gaming Booth Cashier,International Higher School for Advanced Studies Trieste,176,Ravidassia Religion,Middle High German|Ligurian,Scrabble|Sailing|Karate|Basketball|Swimming,"I work in gaming booth cashier and make time for scrabble, sailing, and good conversation. Here to meet someone intentional, kind, and ready for a thoughtful connection.",verified,standard,2026-05-18T16:57:01.376Z
9e7e3837fc429006,Anna,female,38,LV,Latvia,Ikšķile,21,56.83399,24.49679,Blaster,Akita University,181,Hermeticism,Kirmanjki|Hiri Motu,Golf|Scrabble|Lacrosse|Taekwondo|Hiking|Scrabble,"I work in blaster and make time for golf, scrabble, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,standard,2026-06-23T23:15:43.514Z
24616ab24b891290,Dalila,female,45,BA,Bosnia and Herzegovina,Travnik,01,44.22637,17.66583,Logistician,London School of Business & Finance,167,Servants Of The Light,Telugu|Selayar,Tennis|Hiking|Volleyball|Running,"I work in logistician and make time for tennis, hiking, and good conversation. Here to meet someone intentional, kind, and ready for a serious relationship.",verified,standard,2026-06-21T16:21:25.566Z
f12f12664778d071,Nikola,male,43,ME,Montenegro,Tivat,19,42.43623,18.69361,Cosmetologist,Kurukshetra University,192,HÒA HẢO,Latvian|Sasak|Chipewyan,Basketball|Running|Surfing|Swimming|Volleyball,"Usually planning my week around basketball, city breaks, and time with people I care about. I appreciate emotional maturity, honesty, and relationships that grow with patience.",verified,premium,2026-05-26T08:44:40.532Z
984cd2b8591bf0af,ChloÉ,female,37,MC,Monaco,La Condamine,00,43.73439,7.42024,Firefighter,Agricultural University of Tirana,171,Maya Mythology,Catalan|Tuvalu|Sena,Karate|Boxing|Swimming|Basketball|Folk,"Usually planning my week around karate, road trips, and time with people I care about. I appreciate shared purpose, meaningful conversations, and relationships that grow with patience.",pending,standard,2026-06-19T14:14:26.340Z
a3bbfd24480d48b9,Brycen,male,30,LK,Sri Lanka,Moratuwa,36,6.773,79.8816,Instructor,Fukuyama Heisei University,196,Zenrinkyo,Palauan,Hiking|Canoeing|Snowboarding|Basketball|Climbing|Tennis,"Usually planning my week around hiking, coastal weekends, and time with people I care about. I appreciate laughter, kindness, and relationships that grow with patience.",verified,standard,2026-06-21T07:18:29.537Z
1d9e49cfe4fcdc2c,Noah,male,44,CH,Switzerland,Rotkreuz,ZG,47.14283,8.4314,Oral Surgeon,Matsumoto Dental University,185,Tantric Yoga,Kinaray-A|Krio,Scrabble|Lacrosse|Aikido|Karate,"I work in oral surgeon and make time for scrabble, lacrosse, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,standard,2026-06-13T06:03:26.319Z
67b7938a5bed4e31,Peterson,male,27,HT,Haiti,Lascahobas,07,18.83047,-71.93563,Turning Machine Tool Operator,Universitas 17 Agustus 1945 Banyuwangi,194,Builders Of The Adytum,Carib|Dogri,Scrabble|Judo|Surfing|Baseball|Swimming|Volleyball,"I work in turning machine tool operator and make time for scrabble, judo, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,premium,2026-06-13T14:07:52.630Z
eff4f6276faf1090,Saar,female,43,CM,Cameroon,Touboro,13,7.7708,15.3568,Cost Estimator,Universidad Autónoma de Nuevo León,170,Haredi Judaism,Welsh|Central Dusun|Haida,Snowboarding|Hiking|Running|Basketball,"Quietly ambitious, cost estimator, and happiest around snowboarding, hiking, and national parks. Looking for a relationship rooted in trust with someone who values kindness and meaningful conversations.",pending,standard,2026-05-23T00:19:43.979Z
